,DB_ID,S_Ledock,S_MOE,S_VINA,SMILES,NHA,LE_MOE,LE_Ledock,LE_VINA,logP,LELP_MOE,LELP_Ledock,LELP_VINA
1544,MedChemRules_24521,-6.87,-6.7729893,-8.222,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCc1cccc(-c2csc3cc[nH]c23)c1,33,0.20524209999999998,0.2081818181818182,0.24915151515151512,4.576100000000004,22.296107864809432,21.981266375545868,18.36673558744833
1545,MOE_Rules_102599,-6.87,-7.2771392,-8.344,COc1cc(-c2cc(=O)o[nH]2)ccc1OCc1ccc(-c2ccccc2)s1,27,0.26952367407407407,0.2544444444444445,0.309037037037037,4.951000000000003,18.369443860576432,19.4580786026201,16.020733461169716
1546,MedChemRules_22187,-6.87,-6.1716213,-8.546,COc1cc(CCn2nnc(=O)[nH]2)ccc1OCC12CCC(CC1c1ccccc1)C2,31,0.19908455806451614,0.22161290322580646,0.2756774193548387,3.570500000000002,17.934590380650874,16.111426491994184,12.95173180435292
1547,MOE_Rules_100563,-6.87,-8.203722,-8.162,COc1cc(CCC(=O)O)cnc1OCc1cncc(-c2ccccc2)c1,27,0.3038415555555556,0.2544444444444445,0.30229629629629634,3.748400000000002,12.336693027871988,14.731703056768565,12.399754962019118
1548,MOE_Rules_106188,-6.87,-7.6877079,-8.188,COc1cc(CCC(=O)O)ccc1OCc1[nH]ccc1-c1ccc[nH]1,25,0.307508316,0.2748,0.32752000000000003,3.614600000000001,11.754478860987945,13.153566229985449,11.03627259404006
1549,MOE_Rules_102605,-6.87,-7.6311474,-8.347,COc1c(-c2cc(=O)o[nH]2)csc1OCc1cccc(-c2ccccc2)c1,27,0.2826350888888889,0.2544444444444445,0.3091481481481481,4.951000000000003,17.517287112027226,19.4580786026201,16.014975440277958
1550,MOE_Rules_100729,-6.87,-7.6446371,-8.423,COc1cc(CCC(=O)O)ccc1OCc1[nH]ccc1-c1ccncc1,26,0.29402450384615386,0.2642307692307692,0.32396153846153847,3.6815000000000015,12.521065257630088,13.932896652110633,11.364003324231277
1551,MOE_Rules_103449,-6.87,-6.2529974,-8.695,COc1cc(CC2CC(=O)NS2)ccc1OCc1cccc(-c2ccccc2)c1,29,0.2156206,0.23689655172413793,0.29982758620689653,5.020400000000004,23.283489610918455,21.192372634643394,16.744289821736643
1552,MedChemRules_19004,-6.87,-8.4631014,-8.454,COc1cc(CCS(=O)(=O)O)ccc1OCc1coc(-c2ccccc2)n1,27,0.31344819999999995,0.2544444444444445,0.3131111111111111,3.3595000000000015,10.717879381664984,13.20327510917031,10.729418026969487
1553,MOE_Rules_103250,-6.87,-8.1442051,-6.878,COc1cc(SC(=O)O)ccc1OCc1cc(-c2ccccc2)cs1,25,0.325768204,0.2748,0.27512000000000003,5.772800000000004,17.720575332760234,21.00727802037847,20.982843849956392
1554,MedChemRules_20969,-6.87,-6.7900581,-8.254,COc1cc(CCc2nnno2)ccc1OCC=NOc1ccccc1,26,0.2611560807692308,0.2642307692307692,0.31746153846153846,2.702000000000001,10.346303222353873,10.225909752547311,8.511267264356679
1555,MedChemRules_18901,-6.87,-8.9840403,-8.623,COc1cc(CCS(=O)(=O)O)ccc1OCC1NC2(c3ccccc3)CCC1CC2,30,0.29946801,0.229,0.2874333333333333,3.5618000000000016,11.893757867493097,15.55371179039302,12.391743012872556
1556,MOE_Rules_102874,-6.86,-6.50597,-7.402,COc1cc(CCC(=O)N=S(C)(=O)O)ccc1OCc1cocc1-c1ccccc1,30,0.21686566666666665,0.22866666666666668,0.24673333333333333,4.564200000000004,21.04620832865816,19.960058309037915,18.49851391515808
1557,MedChemRules_11422,-6.86,-7.8380079,-8.632,COc1cc(CCc2n[nH]c(=O)o2)ccc1OCc1cccc(-c2nc[nH]n2)c1,29,0.2702761344827586,0.23655172413793105,0.2976551724137931,2.5208000000000004,9.326757631872253,10.656443148688048,8.468860055607045
1558,MedChemRules_20128,-6.86,-8.0762634,-7.925,COc1cc(CCc2nn[nH]n2)ccc1OCSN=Cc1ccccc1,26,0.3106255153846154,0.26384615384615384,0.3048076923076923,3.097100000000001,9.970526716600157,11.738279883381928,10.160832807570982
1559,MOE_Rules_104340,-6.86,-8.3237801,-9.206,COc1cn(CCC(=O)O)c2cccc(OCc3ccc4c(-c5ccccc5)csc4c3)c12,33,0.2522357606060606,0.20787878787878789,0.278969696969697,6.585300000000005,26.107717574134394,31.678556851311974,23.605789702368035
1560,MedChemRules_21393,-6.86,-6.4320822,-7.659,COC1C2(OCc3cccc(-c4ccccc4)c3)CSC1(CCc1nnns1)C2,29,0.22179593793103447,0.23655172413793105,0.2641034482758621,4.392600000000003,19.804690928856616,18.569300291545204,16.63211907559735
1561,MOE_Rules_104815,-6.86,-8.4711647,-9.709,COc1oc2c(CCC(=O)O)cccc2c1OCc1cccc(-c2c[nH]c3ccccc23)c1,33,0.2567019606060606,0.20787878787878789,0.2942121212121212,6.1859000000000055,24.09759545815467,29.75724489795921,21.025306416726767
1562,MOE_Rules_103130,-6.86,-7.3601232,-8.944,COc1c(OCc2cccc(-c3ccccc3)c2)[nH]c2cc(C=CC(=O)O)ccc12,30,0.24533744000000002,0.22866666666666668,0.29813333333333336,5.520300000000004,22.500846181487848,24.141253644314887,18.51621198568874
1563,MOE_Rules_104747,-6.86,-8.139925,-8.991,COc1c(OCc2cccc(-c3ccccc3)c2)c2cccc(CCC(=O)O)c2[s+]1[O-],31,0.2625782258064516,0.22129032258064518,0.2900322580645161,5.839200000000004,22.23794445280517,26.387055393586024,20.13293293293295
1564,MOE_Rules_103975,-6.86,-8.0674047,-8.428,COc1cc(CCC(=O)O)ccc1OCCc1c[nH]c2cc(-c3ccccc3)ccc12,31,0.2602388612903226,0.22129032258064518,0.27187096774193553,5.482200000000004,21.06603130992054,24.773790087463574,20.164712861888955
1565,MedChemRules_18924,-6.86,-8.3317823,-9.215,COc1cc(CCS(=O)(=O)O)ccc1OCc1cccc(C2CC3CCC2OC3)c1,30,0.27772607666666665,0.22866666666666668,0.30716666666666664,3.9870000000000037,14.355871972314988,17.435860058309053,12.979924036896378
1566,MedChemRules_21677,-6.86,-6.5573502,-7.625,COC1C2(CCc3nnns3)CCC1(OCc1cccc(-c3ccccc3)c1)C2,29,0.22611552413793104,0.23655172413793105,0.2629310344827586,4.687200000000004,20.72922687581946,19.814693877551036,17.826727868852476
1567,MedChemRules_25648,-6.86,-6.4895926,-7.918,COc1cc(CCC2(O)C[S+]([O-])C2)ccc1OCc1cnc(-c2ccccc2)o1,29,0.22377905517241378,0.23655172413793105,0.2730344827586207,3.3552000000000017,14.993360291985056,14.183790087463564,12.288557716595106
1568,MOE_Rules_103836,-6.86,-7.759584,-7.264,COc1cc(CCSC(=O)O)ccc1OCC=NOc1ccccc1,25,0.31038336,0.27440000000000003,0.29056,4.092500000000003,13.185307356683047,14.9143586005831,14.084870594713667
1569,MedChemRules_15556,-6.86,-6.6698089,-8.369,COc1cc(CCc2nsc(=O)o2)ccc1OCC12CCC(CS1)C(c1ccccc1)C2,32,0.208431528125,0.214375,0.26153125,5.338400000000005,25.612248051064878,24.902157434402355,20.412092245190607
1570,MedChemRules_10325,-6.86,-7.0667582,-8.248,COc1cc(CCc2n[nH]c(=O)[nH]2)ccc1OCc1cccc(C2CC=CCS2)c1,30,0.23555860666666667,0.22866666666666668,0.2749333333333333,4.205000000000003,17.851183870986286,18.38921282798835,15.294616876818633
1571,MedChemRules_25748,-6.86,-6.6002765,-7.097,COc1cc(CCC2(C#N)C[S+]([O-])C2)ccc1OCc1cccc(-c2ccccc2)c1,31,0.2129121451612903,0.22129032258064518,0.22893548387096777,5.146080000000005,24.169969242955226,23.254880466472322,22.478297872340445
1572,MOE_Rules_100776,-6.86,-7.6171074,-9.137,N#Cc1cc(CCC(=O)O)ccc1OCc1cccc(-c2cccnc2)c1,27,0.28211508888888887,0.25407407407407406,0.33840740740740743,4.2164800000000024,14.945957044008606,16.5954752186589,12.459774543066658
1573,MedChemRules_19419,-6.85,-8.5595236,-8.622,COc1cc(CCS(=O)(=O)O)ccc1OCC1CCNC(c2ccccc2)C1,28,0.30569727142857145,0.24464285714285713,0.30792857142857144,3.2452000000000014,10.615730996991472,13.265051094890516,10.538807701229418
1574,MedChemRules_18807,-6.85,-8.5179214,-8.995,COc1cc(CCS(=O)(=O)O)ccc1OCc1cccc(C2=CCCCC2)c1,28,0.3042114785714286,0.24464285714285713,0.32125,4.661900000000005,15.324536805422989,19.055941605839436,14.51175097276266
1575,MedChemRules_17492,-6.85,-6.263195,-8.767,COc1cc(CCc2ccnn2O)ccc1OCc1cc(-c2ccccc2)cs1,29,0.21597224137931034,0.23620689655172414,0.3023103448275862,5.221700000000004,24.177644157654377,22.106467153284687,17.27264742785447
1576,MOE_Rules_106260,-6.85,-7.1657414,-7.664,COc1c(OCc2cc[nH]c2-c2ccccc2)coc1CCC(=O)O,25,0.286629656,0.27399999999999997,0.30656,3.879500000000001,13.534886983222702,14.158759124087597,12.654945198329857
1577,MedChemRules_24725,-6.85,-6.3342314,-7.71,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCC12CC(c3ccccc3)(CN1)C2,31,0.20433004516129033,0.22096774193548385,0.24870967741935485,2.2398999999999996,10.962166617405229,10.136773722627735,9.006083009079116
1578,MedChemRules_24586,-6.85,-6.2102294,-7.717,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCC1C=C(c2ccccc2)COC1,31,0.2003299806451613,0.22096774193548385,0.24893548387096773,2.8961000000000015,14.45664792994604,13.106437956204386,11.63393805883116
1579,MOE_Rules_101687,-6.85,-7.5218973,-8.373,COc1cc(CCC(=O)O)ccc1NCc1ccc(-c2ccccc2)s1,26,0.2893037423076923,0.26346153846153847,0.3220384615384615,5.0530000000000035,17.466072024142115,19.179270072992715,15.690672399378968
1580,MedChemRules_26197,-6.85,-6.6452575,-7.657,COc1cc(CCc2n[nH]c(=S)o2)ccc1OCc1coc2cc(-c3ccccc3)[nH]c12,32,0.207664296875,0.2140625,0.23928125,5.846290000000004,28.152600557615735,27.31113576642338,24.432712550607306
1581,MedChemRules_27688,-6.85,-6.8163838,-7.312,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCC=NNc1ccccc1,27,0.25245865925925925,0.2537037037037037,0.27081481481481484,3.737790000000002,14.805552762448626,14.732894890510957,13.802014496717732
1582,MedChemRules_13479,-6.85,-6.8112187,-8.8,COc1cc(CCc2noc(=O)o2)ccc1OCc1ccn(-c2ccccc2)c1,29,0.2348696103448276,0.23620689655172414,0.303448275862069,3.7913000000000023,16.142147953640084,16.0507591240876,12.494056818181823
1583,MedChemRules_11748,-6.85,-7.9942775,-8.952,COc1cc(CCc2n[nH]c(=O)o2)ccc1OCc1sncc1-c1ccccc1,29,0.27566474137931035,0.23620689655172414,0.3086896551724138,3.859200000000002,13.99961409896017,16.338218978102198,12.501876675603224
1584,MOE_Rules_104802,-6.85,-7.7755537,-9.535,COc1cc2c(CCC(=O)O)cccc2cc1OCc1cccc(-c2ccccc2)c1,31,0.2508243129032258,0.22096774193548385,0.3075806451612903,6.1116000000000055,24.36605897275202,27.658335766423384,19.869910854745694
1585,MOE_Rules_105936,-6.85,-7.6436043,-8.431,COc1cc(CCC(=O)O)oc1OCc1cc[nH]c1-c1ccccc1,25,0.305744172,0.27399999999999997,0.33724,3.879500000000002,12.688712836691462,14.1587591240876,11.503676906654022
1586,MedChemRules_18121,-6.85,-6.5032215,-8.69,COc1cc(CCS(N)(=O)=O)ccc1OCC1CC2(CCC2c2ccccc2)C1,29,0.22424901724137933,0.23620689655172414,0.2996551724137931,3.879000000000003,17.29773466888681,16.42204379562045,12.944879171461462
1587,MOE_Rules_100735,-6.85,-8.0381641,-8.636,COc1cc(CCC(=O)O)ccc1OCc1c[nH]cc1-c1ccncc1,26,0.30916015769230765,0.26346153846153847,0.33215384615384613,3.6815000000000015,11.908067415543314,13.973576642335772,11.083719314497458
1588,MOE_Rules_104370,-6.84,-8.0839434,-8.651,COc1cn(CCC(=O)O)c2coc(OCc3cccc(-c4ccccc4)c3)c12,29,0.27875666896551726,0.23586206896551723,0.2983103448275862,4.963600000000003,17.806210765899237,21.044502923976623,16.639047508958512
1589,MedChemRules_17216,-6.84,-6.513073,-8.699,COc1cc(CCc2ccnn2O)ccc1OCC1CC2CCC1C(c1ccccc1)O2,32,0.20353353125,0.21375,0.27184375,4.849400000000005,23.82604954681149,22.687251461988325,17.83892401425453
1590,MOE_Rules_104919,-6.84,-7.901958,-9.095,COc1cc(CCC(=O)O)ccc1OCc1cn(-c2c[nH]c3ccccc23)c2ccccc12,33,0.2394532727272727,0.20727272727272728,0.27560606060606063,5.716600000000005,23.873551340060295,27.58008771929827,20.741924134139655
1591,MedChemRules_14627,-6.84,-6.5787373,-8.186,COC1CC2CC1(OCc1cccc(-c3ccccc3)c1)CC2CCc1nc(=O)s[nH]1,31,0.21221733225806452,0.22064516129032258,0.26406451612903226,4.831500000000004,22.766754951592322,21.897149122807033,18.29666503786955
1592,MedChemRules_19926,-6.84,-8.2610836,-8.985,COc1cc(CCc2nn[nH]n2)ccc1OCN1CC(c2ccccc2)CCC1=O,30,0.2753694533333333,0.228,0.2995,2.7360000000000007,9.93574257013935,12.000000000000002,9.135225375626046
1593,MOE_Rules_105226,-6.84,-7.7821383,-8.402,COc1cc(CCC(=O)O)ccc1OCc1[nH]cc2c(-c3ccccc3)coc12,29,0.26834959655172413,0.23586206896551723,0.28972413793103446,5.032700000000004,18.75426706307701,21.337470760233934,17.370661747203062
1594,MOE_Rules_105446,-6.83,-8.5618515,-8.662,COn1cc(CCC(=O)O)c2cncc(OCc3cccc(-c4ccccc4)c3)c21,30,0.28539505,0.22766666666666666,0.28873333333333334,4.357900000000003,15.269711230100185,19.141581259150822,15.093165550681148
1595,MedChemRules_13047,-6.83,-6.9059834,-8.972,COc1cc(CCc2noc(=O)o2)ccc1OCc1cccc(C2CC3CCC2NC3)c1,32,0.21581198125,0.2134375,0.280375,3.8561000000000023,17.867868028758956,18.066647144948767,13.75336602764156
1596,MedChemRules_19751,-6.83,-7.8601079,-9.134,COc1cc(CCc2nn[nH]n2)ccc1OCC1CC2(c3ccccc3)CCC1OC2,31,0.2535518677419355,0.2203225806451613,0.2946451612903226,3.5092000000000025,13.840166239957096,15.927554904831636,11.909918984015773
1597,MedChemRules_24960,-6.83,-6.3835554,-7.693,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCc1cccc(N2CC3(COC3)C2)c1,32,0.19948610625,0.2134375,0.24040625,2.2029000000000005,11.042874320476646,10.321054172767205,9.163239308462241
1598,MOE_Rules_103479,-6.83,-8.4331074,-9.188,COc1sc2c(CCCC(=O)O)cccc2c1OCc1cccc(-c2ccccc2)c1,31,0.2720357225806452,0.2203225806451613,0.29638709677419356,6.563200000000005,24.126243192396686,29.78904831625185,22.14401393121464
1599,MedChemRules_13870,-6.83,-6.2762532,-9.032,COc1cc(CCc2noc(=O)s2)ccc1OCC1OC2CCC1C(c1ccccc1)C2,32,0.1961329125,0.2134375,0.28225,4.620200000000004,23.5564747451553,21.646617862371908,16.369176262178932
1600,MOE_Rules_105857,-6.83,-7.8358774,-7.075,C=NSc1cccc(COc2[nH]cc(CCC(=O)O)c2OC)c1,23,0.34069032173913044,0.29695652173913045,0.3076086956521739,3.3272000000000013,9.76605376699743,11.204333821376284,10.816339222614845
1601,MOE_Rules_105147,-6.83,-7.5868735,-8.318,COc1cc(CCC(=O)O)ccc1OCc1cc2[nH]cc(-c3ccccc3)c2cn1,30,0.25289578333333335,0.22766666666666666,0.27726666666666666,4.834700000000003,19.117361057885056,21.2358711566618,17.43700408752105
1602,MedChemRules_21281,-6.83,-6.7633619,-8.568,COc1cc(CCc2nnns2)ccc1OCC12CCC(CC1)C(c1ccccc1)C2,31,0.21817296451612903,0.2203225806451613,0.27638709677419354,5.4698000000000055,25.07093402764684,24.826325036603244,19.790359477124202
1603,MedChemRules_13375,-6.83,-7.1609092,-8.864,COc1cc(CCc2noc(=O)o2)ccc1OCC1CN(c2ccccc2)CCS1,30,0.23869697333333334,0.22766666666666666,0.2954666666666667,3.4224000000000023,14.33784413856275,15.032503660322119,11.583032490974736
1604,MedChemRules_12929,-6.83,-6.584321,-9.112,COc1cc(CCc2noc(=O)o2)ccc1OCc1cccc(C2=CCCCC2)c1,30,0.21947736666666667,0.22766666666666666,0.30373333333333336,4.958000000000005,22.59002864532275,21.77745241581261,16.32352941176472
1605,MOE_Rules_101952,-6.83,-7.6391559,-8.004,C=NNc1cccc(COc2ccc(CCC(=O)O)cc2[S+](C)[O-])c1,25,0.305566236,0.2732,0.32016,3.0477000000000016,9.973942278099083,11.15556368960469,9.519302848575718
1606,MedChemRules_25099,-6.83,-6.5533071,-8.059,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCc1ccc2c(-c3ccccc3)c[nH]c2c1,34,0.19274432647058823,0.20088235294117648,0.23702941176470585,4.514600000000003,23.42273872683307,22.473850658857994,19.046581461719832
1607,MedChemRules_11653,-6.83,-7.7264237,-9.584,COc1c(OCc2cccc(-c3ccccc3)c2)sc2cc(CCc3n[nH]c(=O)o3)ccc12,33,0.23413405151515151,0.20696969696969697,0.2904242424242424,5.6174000000000035,23.992238478974446,27.14117130307469,19.342049248747927
1608,MOE_Rules_102553,-6.83,-7.4331799,-9.227,COc1cc(-c2cc(=O)o[nH]2)ccc1OCc1coc2cc(-c3ccccc3)ccc12,31,0.23977999677419354,0.2203225806451613,0.2976451612903226,5.635700000000004,23.503628642164323,25.57931185944365,18.93429066868973
1609,MedChemRules_15545,-6.82,-6.6428518,-8.451,COc1cc(CCc2nsc(=O)o2)ccc1OCC1CC2CCC1C(c1ccccc1)O2,32,0.20758911875,0.213125,0.26409375,4.825300000000004,23.244474609534436,22.640703812316733,18.27116317595552
1610,MedChemRules_27941,-6.82,-6.7559776,-7.525,COC1C(=O)N(CCc2n[nH]c(=S)s2)CC1OCc1cccc(-c2ccccc2)c1,30,0.22519925333333332,0.22733333333333333,0.25083333333333335,3.8527900000000033,17.108360454007443,16.947756598240485,15.359960132890377
1611,MedChemRules_25620,-6.82,-6.2414942,-7.799,COc1cc(CCC2(O)C[S+]([O-])C2)ccc1OCC12CCC(CC1)C(c1ccccc1)S2,32,0.19504669375,0.213125,0.24371875,4.917100000000005,25.209860805446258,23.07143695014665,20.17530452622133
1612,MedChemRules_2149,-6.82,-6.481566,-8.171,COc1cc(CCc2[nH]nnc2SC)ccc1OCc1cccc(-c2ccccc2)c1,31,0.2090827741935484,0.22,0.2635806451612903,5.566400000000005,26.62294883674719,25.301818181818206,21.118394321380514
1613,MedChemRules_20385,-6.82,-7.2673354,-7.716,COC1C(=O)N(CCc2nnno2)CC1OCc1cccc(-c2ccccc2)c1,29,0.2505977724137931,0.23517241379310347,0.2660689655172414,2.1167,8.446603413955547,9.000630498533722,7.955456194919646
1614,MOE_Rules_106392,-6.82,-7.6562572,-7.628,COc1c(CCC(=O)O)c[nH]c1OCc1cscc1-c1ccccc1,25,0.306250288,0.2728,0.30512,4.3480000000000025,14.19753766892785,15.9384164222874,14.250131095962253
1615,MedChemRules_26137,-6.82,-6.3307686,-7.09,COC1CC(CCC2(O)C[S+]([O-])C2)OCC1OCc1cccc(-c2ccccc2)c1,30,0.21102562,0.22733333333333333,0.23633333333333334,3.316300000000002,15.71515344914045,14.587829912023468,14.032299012693942
1616,MedChemRules_10675,-6.82,-6.3821292,-8.325,COC1CC(CCc2n[nH]c(=O)[nH]2)CC(=O)N1OCc1cccc(-c2ccccc2)c1,31,0.20587513548387096,0.22,0.26854838709677414,3.0405000000000024,14.768660590575333,13.820454545454556,11.321981981981994
1617,MedChemRules_24681,-6.82,-6.4062028,-7.307,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCC1CCCC1c1ccccc1,30,0.21354009333333332,0.22733333333333333,0.24356666666666668,3.7500000000000027,17.56110499655117,16.49560117302054,15.396195429040656
1618,MedChemRules_20245,-6.82,-8.036521,-8.689,COc1cc(CCc2nn[nH]n2)ccc1OCC1COC(c2ccccc2)C1,28,0.28701860714285715,0.24357142857142858,0.3103214285714286,3.150100000000002,10.975246627240823,12.932961876832852,10.151087582000235
1619,MedChemRules_27327,-6.82,-6.6172047,-7.806,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cnc(-c2ccccc2)o1,29,0.2281794724137931,0.23517241379310347,0.26917241379310347,4.495090000000003,19.699800128595097,19.114019061583587,16.69966820394569
1620,MedChemRules_23081,-6.82,-6.9780841,-8.985,COc1cc(CCn2nnc(=O)o2)ccc1OCC1C2CC1C(c1ccccc1)S2,30,0.23260280333333333,0.22733333333333333,0.2995,3.3542000000000023,14.42029052071758,14.754545454545465,11.199332220367287
1621,MedChemRules_11181,-6.82,-7.8929272,-8.74,COc1cc(CCc2n[nH]c(=O)o2)ccc1OCc1cccc(C2=CCCNC2)c1,30,0.26309757333333333,0.22733333333333333,0.29133333333333333,3.112400000000001,11.829831649783875,13.690909090909095,10.683295194508013
1622,MOE_Rules_102075,-6.82,-7.5915465,-7.941,COc1cc(CCC(=O)O)ccc1[S+]([O-])Cc1cc[nH]c1-c1ccccc1,27,0.2811683888888889,0.2525925925925926,0.2941111111111111,4.0153000000000025,14.280766112675469,15.896348973607049,13.65232338496412
1623,MedChemRules_19794,-6.81,-7.5573869,-8.367,COc1cc(CCc2nn[nH]n2)ccc1OCC1CC2(CCC2c2ccccc2)C1,30,0.25191289666666666,0.22699999999999998,0.27890000000000004,4.346300000000004,17.25318575392774,19.14669603524231,15.583721764073156
1624,MedChemRules_25266,-6.81,-6.4876823,-8.045,COc1cc(CCC2(O)CS(=O)(=O)C2)ccc1OCc1nsc2c1CN(c1ccccc1)C2,33,0.19659643333333335,0.20636363636363636,0.24378787878787878,3.3430000000000017,17.004377665040728,16.199559471365646,13.71274083281542
1625,MedChemRules_21505,-6.81,-6.8731866,-7.962,COC1CC(CCc2nnns2)C12C=CC2OCc1cccc(-c2ccccc2)c1,30,0.22910622,0.22699999999999998,0.26539999999999997,4.7092000000000045,20.55465800972145,20.745374449339227,17.74378296910326
1626,MOE_Rules_102095,-6.81,-6.4477315,-7.652,COc1cc(CCC(=S)C#N)ccc1OCc1cccc(-c2ccccc2)c1,28,0.230276125,0.2432142857142857,0.2732857142857143,5.767280000000005,25.04506274803784,23.712751835536,21.103481442760078
1627,MedChemRules_25577,-6.81,-6.2032871,-8.157,COc1cc(CCC2(O)C[S+]([O-])C2)ccc1OCc1cccc(C23CNC(C2)C3)c1,30,0.20677623666666667,0.22699999999999998,0.2719,2.7036000000000007,13.07500341230378,11.910132158590313,9.94336152997426
1628,MOE_Rules_106190,-6.81,-7.9957862,-7.473,COc1c(CCC(=O)O)csc1OCc1cccc(-c2ccc[nH]2)c1,25,0.319831448,0.2724,0.29892,4.3480000000000025,13.59466064762963,15.961820851688703,14.54569784557742
1629,MedChemRules_27729,-6.81,-6.7103834,-7.754,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cccc(-c2cn3[nH]ccc3n2)c1,32,0.20969948125,0.2128125,0.2423125,4.482890000000002,21.377687599787524,21.06497503671073,18.500448800619044
1630,MOE_Rules_101661,-6.81,-7.4916258,-7.795,C=NNc1cccc(CNc2ccc(CCC(=O)O)cc2OC)c1,24,0.312151075,0.28375,0.32479166666666665,3.352000000000001,10.738390056801826,11.81321585903084,10.320461834509306
1631,MedChemRules_13312,-6.81,-7.0422134,-9.285,COc1cc(CCc2noc(=O)o2)ccc1OCc1csc2nc(-c3ccccc3)cn12,32,0.22006916875,0.2128125,0.29015625,4.376800000000004,19.888292507580093,20.566461086637318,15.084286483575672
1632,MedChemRules_25632,-6.81,-6.4277849,-8.169,COc1cc(CCC2(O)C[S+]([O-])C2)ccc1OCC1CC2(c3ccccc3)CCC1SC2,32,0.200868278125,0.2128125,0.25528125,4.353500000000004,21.673407272853847,20.456975036710737,17.053739747827166
1633,MedChemRules_19619,-6.81,-7.9434295,-9.039,COc1cc(CCc2nn[nH]n2)ccc1OCC1CCCC2(c3ccccc3)CC12,30,0.26478098333333333,0.22699999999999998,0.3013,4.130300000000004,15.598929908045399,18.195154185022044,13.70826418851644
1634,MOE_Rules_104752,-6.81,-8.3301773,-9.506,COc1[nH]c2c(CCC(=O)O)cccc2c1OCc1csc2cc(-c3ccccc3)ccc12,33,0.2524296151515152,0.20636363636363636,0.2880606060606061,6.654400000000005,26.361407697768946,32.245991189427336,23.10069429833791
1635,MedChemRules_11634,-6.81,-7.4698772,-9.235,COc1cc(CCc2n[nH]c(=O)o2)ccc1OCc1coc2nc(-c3ccccc3)cn12,32,0.2334336625,0.2128125,0.28859375,3.6434000000000015,15.60786032734247,17.120234948605003,12.62466702761235
1636,MedChemRules_14260,-6.81,-6.5839076,-8.723,COc1cc(CCc2noc(=O)s2)ccc1OCN1CCCC(c2ccccc2)C1,30,0.21946358666666665,0.22699999999999998,0.2907666666666667,4.106000000000003,18.709254060612896,18.088105726872264,14.121288547518068
1637,MedChemRules_13422,-6.8,-6.8082981,-8.759,COc1cc(CCc2noc(=O)o2)ccc1OCc1cccc(N2CCCCC2)c1,30,0.22694327,0.22666666666666666,0.29196666666666665,3.9909000000000034,17.585452082364036,17.6069117647059,13.66902614453706
1638,MedChemRules_1914,-6.8,-6.8056393,-8.762,COc1cc(CCc2n[nH][nH]c2=O)ccc1OCc1cccc(C2CCC3CC3C2)c1,31,0.21953675161290323,0.21935483870967742,0.2826451612903226,4.374400000000004,19.925593176823245,19.94211764705884,15.476649166856896
1639,MOE_Rules_102817,-6.8,-6.9728389,-7.919,COc1cc(CCC(=O)N=S(C)(=O)O)ccc1OCc1coc2cc(-c3ccccc3)ccc12,34,0.20508349705882353,0.19999999999999998,0.23291176470588235,5.717400000000005,27.87840114877746,28.587000000000028,24.54749337037507
1640,MedChemRules_13873,-6.8,-6.3665757,-8.717,COc1cc(CCc2noc(=O)s2)ccc1OCC12CCC(OC1)C(c1ccccc1)C2,32,0.198955490625,0.2125,0.27240625,4.621800000000004,23.230321442655605,21.749647058823548,16.966571068028003
1641,MedChemRules_26971,-6.8,-6.4454751,-7.557,COc1cc(CCc2n[nH]c(=S)o2)ccc1OCC1CSC(c2ccccc2)C1,29,0.22225776206896553,0.23448275862068965,0.26058620689655176,5.399190000000004,24.292469922038816,23.025957352941195,20.719400555776115
1642,MedChemRules_27324,-6.8,-6.7376361,-8.46,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cccc(C23CCC(CC2)CO3)c1,32,0.210551128125,0.2125,0.264375,5.255790000000004,24.962060506651603,24.733129411764725,19.880056737588664
1643,MOE_Rules_100791,-6.8,-7.7271171,-8.701,COc1cc(CCC(=O)O)ccc1OCc1csc2cc(-c3cccnc3)ccc12,30,0.25757057,0.22666666666666666,0.29003333333333337,5.568100000000005,21.617764793547668,24.565147058823552,19.198138145040815
1644,MedChemRules_13089,-6.8,-6.5347481,-9.218,COc1cc(CCc2noc(=O)o2)ccc1OCC1CC2(CC=C2c2ccccc2)C1,31,0.2107983258064516,0.21935483870967742,0.29735483870967744,4.684100000000004,22.220764714710295,21.353985294117667,15.752560208288145
1645,MedChemRules_26564,-6.79,-6.9065175,-7.438,COc1cc(CCc2n[nH]c(=S)o2)ccc1OCc1nc(-c2ccccc2)co1,29,0.23815577586206896,0.23413793103448277,0.25648275862068964,4.759990000000004,19.986876164434552,20.329854197349057,18.55871336380749
1646,MedChemRules_1836,-6.79,-7.0842786,-8.247,COC1C(CCc2n[nH][nH]c2=O)CC(=O)N1OCc1cccc(-c2ccccc2)c1,30,0.23614262,0.22633333333333333,0.2749,2.650400000000001,11.223725729815317,11.710162002945513,9.641324117861046
